Asset ID,Asset,Finding,Description,Risk Factor,Solution,Original Risk Factor,Date Discovered,Last seen,Status,Ignored,Tool output,Ignored,Is New,Last Comment,Tickets,Ticket Age,Location,CVSS Score,Data Type,Exploit Available,None,Vulnerability Id,Identification Numbers,Cvss v2 score,Cvss v3 score,Fix version,Format,Ins version,Modification date,Nvd cvss2 vectors,Nvd cvss3 vectors,Nvd url,Pkg name,Pkg path,Publish date,Closed Tickets,Group Counter
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,SSL Medium Strength Cipher Suites Supported (SWEET32),"The remote host supports the use of SSL ciphers that offer medium strength encryption. Nessus regards medium strength as any encryption that uses key lengths at least 64 bits and less than 112 bits, or else that uses the 3DES encryption suite.Note that it is considerably easier to circumvent medium strength encryption if the attacker is on the same physical network.",Medium,Reconfigure the affected application if possible to avoid use of medium strength ciphers.,Medium,2024-04-29T15:44:07.110544Z,2024-04-29T15:44:04.709097Z,Active,False,"
  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",False,True,-,0,-,3389,5.0,nessus,False,,3f7df87a-72f4-4084-baad-7580cc3bc51a,CVE-2016-2183,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,Terminal Services Encryption Level is Medium or Low,The remote Terminal Services service is not configured to use strong cryptography. Using weak cryptography with this service may allow an attacker to eavesdrop on the communications more easily and obtain screenshots and/or keystrokes.,Medium,Change RDP encryption level to one of : 3. High 4. FIPS Compliant,Medium,2024-04-29T15:44:07.148772Z,2024-04-29T15:44:04.709097Z,Active,False,"
The terminal services encryption level is set to :

2. Medium",False,True,-,0,-,3389,4.3,nessus,False,,2480dcc3-36fb-4575-a163-ab7ced1eee99,,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,SSL RC4 Cipher Suites Supported (Bar Mitzvah),"The remote host supports the use of RC4 in one or more cipher suites.The RC4 cipher is flawed in its generation of a pseudo-random stream of bytes so that a wide variety of small biases are introduced into the stream, decreasing its randomness.If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an attacker is able to obtain many (i.e., tens of millions) ciphertexts, the attacker may be able to derive the plaintext.",Medium,"Reconfigure the affected application, if possible, to avoid use of RC4 ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser and web server support.",Medium,2024-04-29T15:44:07.153872Z,2024-04-29T15:44:04.709097Z,Active,False,"
List of RC4 cipher suites supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RC4-MD5                       0x00, 0x04       RSA           RSA      RC4(128)               MD5
    RC4-SHA                       0x00, 0x05       RSA           RSA      RC4(128)               SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",False,True,-,0,-,3389,4.3,nessus,False,,218b0817-8e69-4ec6-959d-72d1ef681b7f,CVE-2015-2808,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,Microsoft RDP RCE (CVE-2019-0708) (BlueKeep) (uncredentialed check),"The remote host is affected by a remote code execution vulnerability in Remote Desktop Protocol (RDP). An unauthenticated, remote attacker can exploit this, via a series of specially crafted requests, to execute arbitrary code.",Critical,"Microsoft has released a set of patches for Windows XP, 2003, 2008, 7, and 2008 R2.",Critical,2024-04-29T15:44:07.175994Z,2024-04-29T15:44:04.709097Z,Active,False,None,False,True,-,0,-,3389,10.0,nessus,True,,581ab704-be3b-4be9-9cc7-a31a14384726,CVE-2019-0708,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,SSL Self-Signed Certificate,"The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host. Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.",Medium,Purchase or generate a proper SSL certificate for this service.,Medium,2024-04-29T15:44:07.184409Z,2024-04-29T15:44:04.709097Z,Active,False,"
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=vagrant-2008R2
",False,True,-,0,-,3389,6.4,nessus,False,,d365107e-427b-46e8-a1a5-82ab4afb50f9,,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,TLS Version 1.0 Protocol Detection,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.As of March 31, 2020, Endpoints that aren?t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.",Medium,"Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",Medium,2024-04-29T15:44:07.188104Z,2024-04-29T15:44:04.709097Z,Active,False,TLSv1 is enabled and the server supports at least one cipher.,False,True,-,0,-,3389,6.1,nessus,False,,42666d40-1351-4d46-9e1b-1b59b0b3bcfc,,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,SSL Certificate Signed Using Weak Hashing Algorithm,"The remote service uses an SSL certificate chain that has been signed using a cryptographically weak hashing algorithm (e.g. MD2, MD4, MD5, or SHA1). These signature algorithms are known to be vulnerable to collision attacks. An attacker can exploit this to generate another certificate with the same digital signature, allowing an attacker to masquerade as the affected service.Note that this plugin reports all SSL certificate chains signed with SHA-1 that expire after January 1, 2017 as vulnerable. This is in accordance with Google's gradual sunsetting of the SHA-1 cryptographic hash algorithm.Note that certificates in the chain that are contained in the Nessus CA database (known_CA.inc) have been ignored.",Medium,Contact the Certificate Authority to have the SSL certificate reissued.,Medium,2024-04-29T15:44:07.246790Z,2024-04-29T15:44:04.709097Z,Active,False,"
The following certificates were part of the certificate chain sent by
the remote host, but contain hashes that are considered to be weak.

Subject             : CN=vagrant-2008R2
Signature Algorithm : SHA-1 With RSA Encryption
Valid From          : Apr 17 12:38:38 2024 GMT
Valid To            : Oct 17 12:38:38 2024 GMT
Raw PEM certificate : 
-----BEGIN CERTIFICATE-----
MIIC4DCCAcigAwIBAgIQMg55y8q6QrtC9x4iugnXEzANBgkqhkiG9w0BAQUFADAZMRcwFQYDVQQDEw52YWdyYW50LTIwMDhSMjAeFw0yNDA0MTcxMjM4MzhaFw0yNDEwMTcxMjM4MzhaMBkxFzAVBgNVBAMTDnZhZ3JhbnQtMjAwOFIyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAo4+SCA5opIEmANtYP5+kpx6tH6nNBDaRnxMnrpdE9R0Eaqdk77JBsozNIcn8R5BP5mNALiALwArWNIi8Q5xKC07gI75D5lhf+i/7bovAlQuXNqSsnz8nkLcAKFuC36g2GotnO+HXZNEfCL5WEck5NMsoXzZbOH1/b9PhIpyJnhJc52vV3Il5Vz/azs5NPBqMtXyWA7PddH2agOJhMzu5yNHRORW/yW4JmgaZ2+QbWg8bZzcGPBG+l3liyswDpBiR/Z+1ZLyKIbnumAuNzzYjcChXJnuiMqnqeCdnZ7bqzEwwwV3vuZgnTXmZ2cgT7zKK1KqjpuXonavRJnwH+sybrwIDAQABoyQwIjATBgNVHSUEDDAKBggrBgEFBQcDATALBgNVHQ8EBAMCBDAwDQYJKoZIhvcNAQEFBQADggEBAIS971kPqAhhrWgEhHkwEekaJX8Jys+l5E75yDBXjQBd0g7xIQU28pfsaPRyBkcEv1dqsoWRfd4/7EzbNBmZCkdd5TM2/Co1sIz8LTWdSOhVIcOs8H+HXZMDpqrSiC9x2PM++FwfVipHt+fjsdadr6fxt4b5BH4+0Tq0ojvgpufvSobmr16h5CU/p7BQ+yJjIR67JP9iTpsMup6ZojQzeIUo5yvVA8NNoGElhoycqDo/yb1kZmDoiI/bA9jGCtbbtTcsB8Xk+H531mQD8yF9MPsoA5AmX4b/BIQwwMCSrO+bqxqLyuJNg/KJH/j5wnNq8a2QLB0eXBACz1cVysAf45U=
-----END CERTIFICATE-----
",False,True,-,0,-,3389,5.0,nessus,True,,51d1da85-782b-43fa-a8e6-b149551ffdd0,CVE-2005-4900,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,SSL Certificate Cannot Be Trusted,"The server's X.509 certificate cannot be trusted. This situation can occur in three different ways, in which the chain of trust can be broken, as stated below :  - First, the top of the certificate chain sent by the     server might not be descended from a known public     certificate authority. This can occur either when the     top of the chain is an unrecognized, self-signed     certificate, or when intermediate certificates are     missing that would connect the top of the certificate     chain to a known public certificate authority.  - Second, the certificate chain may contain a certificate     that is not valid at the time of the scan. This can     occur either when the scan occurs before one of the     certificate's 'notBefore' dates, or after one of the     certificate's 'notAfter' dates.  - Third, the certificate chain may contain a signature     that either didn't match the certificate's information     or could not be verified. Bad signatures can be fixed by     getting the certificate with the bad signature to be     re-signed by its issuer. Signatures that could not be     verified are the result of the certificate's issuer     using a signing algorithm that Nessus either does not     support or does not recognize.If the remote host is a public host in production, any break in the chain makes it more difficult for users to verify the authenticity and identity of the web server. This could make it easier to carry out man-in-the-middle attacks against the remote host.",Medium,Purchase or generate a proper SSL certificate for this service.,Medium,2024-04-29T15:44:07.281272Z,2024-04-29T15:44:04.709097Z,Active,False,"
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=vagrant-2008R2
|-Issuer  : CN=vagrant-2008R2
",False,True,-,0,-,3389,6.4,nessus,False,,51f61bd9-1da6-441f-8cef-a5cd495e2bfa,,,,,,,,,,,,,,0,None
2e9c8ba9-1aae-41a5-aae9-8e56eb79fc25,35.81.188.86,PHP 7.1.x < 7.1.28 Multiple vulnerabilities.,"According to its banner, the version of PHP running on the remote web server is 7.1.x prior to 7.1.28. It is, therefore, affected by multiple vulnerabilities:  - A heap-based buffer over-read condition exists in     php_ifd_get32s in exif.c.  - A heap-based buffer overflow condition exists in     exif_iif_add_value in exif.c as a result of improperly     checking input length.",Medium,Upgrade to PHP version 7.1.28 or later.,Medium,2024-06-04T01:08:16.369805Z,2024-06-08T01:06:10.074179Z,Active,False,"
  Version source    : X-Powered-By: PHP/7.1.26
  Installed version : 7.1.26
  Fixed version     : 7.1.28
",False,False,-,0,-,80,6.4,nessus,False,,3a81d927-76ff-4a18-b6c7-a32d300c14f6,CVE-2019-11034,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check),"The remote Windows host is affected by the following vulnerabilities :  - Multiple remote code execution vulnerabilities exist in     Microsoft Server Message Block 1.0 (SMBv1) due to     improper handling of certain requests. An     unauthenticated, remote attacker can exploit these     vulnerabilities, via a specially crafted packet, to     execute arbitrary code. (CVE-2017-0143, CVE-2017-0144,     CVE-2017-0145, CVE-2017-0146, CVE-2017-0148)  - An information disclosure vulnerability exists in     Microsoft Server Message Block 1.0 (SMBv1) due to     improper handling of certain requests. An     unauthenticated, remote attacker can exploit this, via a     specially crafted packet, to disclose sensitive     information. (CVE-2017-0147)ETERNALBLUE, ETERNALCHAMPION, ETERNALROMANCE, and ETERNALSYNERGY are four of multiple Equation Group vulnerabilities and exploits disclosed on 2017/04/14 by a group known as the Shadow Brokers. WannaCry / WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit, and EternalRocks is a worm that utilizes seven Equation Group vulnerabilities. Petya is a ransomware program that first utilizes CVE-2017-0199, a vulnerability in Microsoft Office, and then spreads via ETERNALBLUE.",High,"Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 2012, 8.1, RT 8.1, 2012 R2, 10, and 2016. Microsoft has also released emergency patches for Windows operating systems that are no longer supported, including Windows XP, 2003, and 8.For unsupported Windows operating systems, e.g. Windows XP, Microsoft recommends that users discontinue the use of SMBv1. SMBv1 lacks security features that were included in later SMB versions. SMBv1 can be disabled by following the vendor instructions provided in Microsoft KB2696547. Additionally, US-CERT recommends that users block SMB directly by blocking TCP port 445 on all network boundary devices. For SMB over the NetBIOS API, block TCP ports 137 / 139 and UDP ports 137 / 138 on all network boundary devices.",High,2024-04-29T15:44:07.296179Z,2024-04-29T15:44:04.709097Z,Active,False,"Sent:
00000054ff534d4225000000001803c80000000000000000000000000008bb380008000110000000
00ffffffff0000000000000000000000005400000054000200230000001100005c00500049005000
45005c0000000000

Received:
ff534d4225050200c09803c80000000000000000000000000008bb3800080001000000
",False,True,-,0,-,445,9.3,nessus,True,,a650b1c2-94cd-40c6-af43-c7b5b53dc66d,CVE-2017-0148,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS KB3118753: Update for ActiveX Kill Bits,"The remote Windows host is missing one or more kill bits for ActiveX controls that are known to contain vulnerabilities.If any of these ActiveX controls are ever installed on the remote host, either now or in the future, they would expose the host to various security issues.Note that the affected controls are from third-party vendors that have asked Microsoft to prevent their controls from being run in Internet Explorer.",High,"Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 8, RT, 2012, 8.1, RT 8.1, 2012 R2, and 10.",High,2024-04-29T15:44:07.303841Z,2024-04-29T15:44:04.709097Z,Active,False,"

The kill bit has not been set for the following control :

  {D4C0DB38-B682-42A8-AF62-DB9247543354}

",False,True,-,0,-,445,9.3,nessus,False,,5903b439-c64c-48b4-8ed0-7c151e222b5c,,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS 2695962: Update Rollup for ActiveX Kill Bits (2695962),"The remote Windows host is missing a kill bit for an ActiveX control that is known to contain vulnerabilities.If this ActiveX control is ever installed on the remote host, either now or in the future, it would expose the host to various security issues.Note that the affected control is from a third-party vendor that has asked Microsoft to prevent their control from being run in Internet Explorer.",High,"Microsoft has released a set of patches for Windows XP, 2003, Vista, 2008, 7, and 2008 R2.",High,2024-04-29T15:44:07.315503Z,2024-04-29T15:44:04.709097Z,Active,False,"

The kill bit has not been set for the following control :

  {B8E73359-3422-4384-8D27-4EA1B4C01232}

Note that Nessus did not check whether there were other kill bits
that have not been set because the ""Perform thorough tests"" setting
was not enabled when this scan was run.

",False,True,-,0,-,445,9.3,nessus,False,,5cd039f3-9153-499e-b0cb-308c515099a6,CVE-2012-0358,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,Remote Desktop Protocol Server Man-in-the-Middle Weakness,"The remote version of the Remote Desktop Protocol Server (Terminal Service) is vulnerable to a man-in-the-middle (MiTM) attack. The RDP client makes no effort to validate the identity of the server when setting up encryption. An attacker with the ability to intercept traffic from the RDP server can establish encryption with the client and server without being detected. A MiTM attack of this nature would allow the attacker to obtain any sensitive information transmitted, including authentication credentials.This flaw exists because the RDP server stores a publicly known hard-coded RSA private key. Any attacker in a privileged network location can use the key for this attack.",Medium,"- Force the use of SSL as a transport layer for this service if supported, or/and- On Microsoft Windows operating systems, select the 'Allow connections only from computers running Remote  Desktop with Network Level Authentication' setting if it is available.",Medium,2024-04-29T15:44:07.324122Z,2024-04-29T15:44:04.709097Z,Active,False,None,False,True,-,0,-,3389,5.1,nessus,False,,3a278b6c-cf61-45da-8411-62e7d8734e46,CVE-2005-1794,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS 2736233: Update Rollup for ActiveX Kill Bits (2736233),"The remote Windows host is missing one or more kill bits for ActiveX controls that are known to contain vulnerabilities. If any of these ActiveX controls are ever installed on the remote host, either now or in the future, they would expose the host to various security issues. Note that the affected controls are from a third-party vendor that has asked Microsoft to prevent their controls from being run in Internet Explorer.",High,"Microsoft has released a set of patches for Windows XP, 2003, Vista, 2008, 7, and 2008 R2.",High,2024-04-29T15:44:07.326968Z,2024-04-29T15:44:04.709097Z,Active,False,"

The kill bit has not been set for the following control :

  {705ec6d4-b138-4079-a307-ef13e4889a82}

Note that Nessus did not check whether there were other kill bits
that have not been set because the ""Perform thorough tests"" setting
was not enabled when this scan was run.

",False,True,-,0,-,445,9.3,nessus,False,,3edd1381-2f63-44d5-b434-1ae08359e0f6,CVE-2012-2496,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS13-054: Vulnerability in GDI+ Could Allow Remote Code Execution (2848295),"The version of Microsoft's GDI+ subsystem installed on the remote host has an unspecified code execution vulnerability. Specially crafted TrueType font files are not processed properly. A remote, unauthenticated attacker could exploit this vulnerability by getting a user to view content that contains malicious TrueType font files, resulting in arbitrary code execution.",High,"Microsoft has released a set of patches for Windows, Office 2003, Office 2007, Office 2010, Lync 2010, Lync 2010 Attendee, Lync 2013, and Lync Basic 2013.",High,2024-04-29T15:44:07.338961Z,2024-04-29T15:44:04.709097Z,Active,False,"

KB : 2835361
None of the versions of 'DWrite.dll' under C:\Windows\WinSxS
have been patched.
  Fixed version : 6.1.7601.18126

KB : 2834886
None of the versions of 'GdiPlus.dll' under C:\Windows\WinSxS
have been patched.
  Fixed version : 5.2.7601.18120

",False,True,-,0,-,445,9.3,nessus,False,,5d3e7377-2bfe-47f8-9851-77eb229439e0,CVE-2013-3129,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS KB3057154: Update to harden use of DES encryption (3057154),"The remote Windows host is missing KB3057154, which hardens the use of DES encryption for secure communication.",Medium,"Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 8, and 2012.",Medium,2024-04-29T15:44:07.343972Z,2024-04-29T15:44:04.709097Z,Active,False,"

  KB : 3057154
  - C:\Windows\system32\Kerberos.dll has not been patched.
    Remote version : 6.1.7601.18741
    Should be      : 6.1.7601.18912

",False,True,-,0,-,445,4.3,nessus,False,,e4a06503-0749-401a-9644-86ceb33b001a,,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS KB2820197: Update Rollup for ActiveX Kill Bits,"The remote Windows host is missing one or more kill bits for ActiveX controls that are known to contain vulnerabilities. If any of these ActiveX controls are ever installed on the remote host, either now or in the future, they would expose the host to various security issues. Note that the affected controls are from third-party vendors that have asked Microsoft to prevent their controls from being run in Internet Explorer.",Medium,"Microsoft has released a set of patches for Windows XP, 2003, Vista, 2008, 7, and 2008 R2, 8, and 2012.",Medium,2024-04-29T15:44:07.350052Z,2024-04-29T15:44:04.709097Z,Active,False,"

The kill bit has not been set for the following control :

  {0d080d7d-28d2-4f86-bfa1-d582e5ce4867}

Note that Nessus did not check whether there were other kill bits
that have not been set because the ""Perform thorough tests"" setting
was not enabled when this scan was run.

",False,True,-,0,-,445,6.8,nessus,True,,0a5cfb4d-933a-4796-b4be-4374698988ac,CVE-2013-0108,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,"MS12-034: Combined Security Update for Microsoft Office, Windows, .NET Framework, and Silverlight (2681578)","The remote Windows host is missing a security update. It is, therefore, affected by multiple vulnerabilities :  - A flaw exists in the Win32k TrueType font parsing engine     that allows an unauthenticated, remote attacker to     execute arbitrary code by convincing a user to open a     Word document containing malicious font data.    (CVE-2011-3402)  - A flaw exists in the t2embed.dll module when parsing     TrueType fonts. An unauthenticated, remote attacker can     exploit this, via a crafted TTF file, to execute     arbitrary code. (CVE-2012-0159)  - A flaw exists in the .NET Framework due to a buffer     allocation error when handling an XBAP or .NET     application. An unauthenticated, remote attacker can     exploit this, via a specially crafted application, to     execute arbitrary code. (CVE-2012-0162)  - A flaw exists in the .NET Framework due to an error     when comparing the value of an index in a WPF     application. An unauthenticated, remote attacker can     exploit this to cause a denial of service condition.    (CVE-2012-0164)  - A flaw exists in GDI+ when handling specially crafted     EMF images that allows an unauthenticated, remote     attacker to execute arbitrary code. (CVE-2012-0165)  - A heap buffer overflow condition exists in Microsoft     Office in the GDI+ library when handling EMF images     embedded in an Office document. An unauthenticated,     remote attacker can exploit this to execute arbitrary     code by convincing a user to open a specially crafted     document. (CVE-2012-0167)  - A double-free error exists in agcore.dll when rendering     XAML strings containing Hebrew Unicode glyphs of certain     values. An unauthenticated, remote attacker can exploit     this to execute arbitrary code by convincing a user to     visit a specially crafted web page. (CVE-2012-0176)  - A privilege escalation vulnerability exists in the     way the Windows kernel-mode driver manages the functions     related to Windows and Messages handling. A local     attacker can exploit this, via a specially crafted     application, to gain elevated privileges.    (CVE-2012-0180)  - A privilege escalation vulnerability exists in the way     the Windows kernel-mode driver manages Keyboard Layout     files. A local attacker can exploit this, via a     specially crafted application, to gain elevated     privileges. (CVE-2012-0181)  - A privilege escalation vulnerability exists in the way     the Windows kernel-mode driver manages scrollbar     calculations. A local attacker can exploit this, via a     specially crafted application, to gain elevated     privileges. (CVE-2012-1848)",High,"Microsoft has released a set of patches for Windows XP, 2003, Vista, 2008, 7, 2008 R2; Office 2003, 2007, and 2010; .NET Framework 3.0, 3.5.1, and 4.0; and Silverlight 4 and 5.",High,2024-04-29T15:44:07.364577Z,2024-04-29T15:44:04.709097Z,Active,False,"

  - C:\Windows\system32\Win32k.sys has not been patched.
    Remote version : 6.1.7601.17514
    Should be      : 6.1.7601.17803

KB : 2659262
None of the versions of 'GdiPlus.dll' under C:\Windows\WinSxS
have been patched.
  Fixed version : 5.2.7600.17007

KB : 2658846
None of the versions of 'DWrite.dll' under C:\Windows\WinSxS
have been patched.
  Fixed version : 6.1.7600.16972

",False,True,-,0,-,445,9.3,nessus,True,,27ed1c5e-6c96-408b-b494-7c629b7cdd47,CVE-2012-1848,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS14-036: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (2967487),"The version of Microsoft's Graphics Component installed on the remote host is affected by code execution vulnerabilities due to the way GDI+ handles image record types in specially crafted files. A remote, unauthenticated attacker could exploit these issues by tricking a user into viewing content that contains malicious files, which could result in arbitrary code execution.",High,"Microsoft has released a set of patches for Windows Server 2003, Vista, Server 2008, 7, 2008 R2, 8, 8.1, 2012, 2012 R2, Office 2007, Office 2010, Live Meeting 2007 Console, Lync 2010, Lync 2010 Attendee, Lync 2013, and Lync Basic 2013.",High,2024-04-29T15:44:07.395109Z,2024-04-29T15:44:04.709097Z,Active,False,"

  KB : 2957509
  - C:\Windows\SysWOW64\Usp10.dll has not been patched.
    Remote version : 1.626.7601.17514
    Should be      : 1.626.7601.18454

KB : 2957503
None of the versions of 'GdiPlus.dll' under C:\Windows\WinSxS
have been patched.
  Fixed version : 5.2.7601.18455

",False,True,-,0,-,445,9.3,nessus,False,,15c1129c-25e9-46aa-a7f2-41c08a18efa2,CVE-2014-1818,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS14-078: Vulnerability in IME (Japanese) Could Allow Elevation of Privilege (2992719),"The remote Windows host is affected by a privilege escalation vulnerability in the Microsoft Input Method Editor (IME) (Japanese) component that is triggered when loading dictionary files. An attacker can exploit this vulnerability by convincing a user to open a specially crafted file, resulting in a sandbox escape and an escalation of privileges in the context of the current user.",High,"Microsoft has released a set of patches for Windows 2003, Vista, 2008, 7, 2008 R2, and Office 2007 SP3.",High,2024-04-29T15:44:07.392484Z,2024-04-29T15:44:04.709097Z,Active,False,"

  KB : 2991963
  - C:\Windows\system32\imjp10k.dll has not been patched.
    Remote version : 10.1.7600.16385
    Should be      : 10.1.7601.18556

",False,True,-,0,-,445,9.3,nessus,True,,b3f2548f-ec67-47d1-8eba-2869e83946dc,CVE-2014-4077,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS15-088: Unsafe Command Line Parameter Passing Could Allow Information Disclosure (3082458),"The remote Windows host is affected by an information disclosure vulnerability when files at a medium integrity level become accessible to Internet Explorer running in Enhanced Protection Mode (EPM). An attacker can exploit this vulnerability by leveraging another vulnerability to execute code in IE with EPM, and then executing Excel, Notepad, PowerPoint, Visio, or Word using an unsafe command line parameter.",Medium,"Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 8, RT, 2012, 8.1, RT 8.1, 2012 R2, and 10.",Medium,2024-04-29T15:44:07.425127Z,2024-04-29T15:44:04.709097Z,Active,False,"

  KB : 3079757
  - C:\Windows\system32\shell32.dll has not been patched.
    Remote version : 6.1.7601.17514
    Should be      : 6.1.7601.18918

",False,True,-,0,-,445,4.3,nessus,False,,1f41fc8a-6dd3-49e9-b679-0f4ad8d9e162,CVE-2015-2423,,,,,,,,,,,,,0,None
df426440-8fd3-49bf-879c-d1b652058e5d,10.0.0.13,MS16-039: Security Update for Microsoft Graphics Component (3148522),"The remote Windows host is missing a security update. It is, therefore, affected by multiple vulnerabilities :    - Multiple elevation of privilege vulnerabilities exist in     the Windows kernel-mode driver due to a failure to     properly handle objects in memory. An attacker can     exploit these vulnerabilities to execute arbitrary code     in kernel mode. (CVE-2016-0143, CVE-2016-0165,     CVE-2016-0167)  - A remote code execution vulnerability exists in the     Windows font library due to improper handling of     embedded fonts. An attacker can exploit this     vulnerability by convincing a user to open a file or     visit a website containing specially crafted embedded     fonts, resulting in the execution of arbitrary code in     the context of the current user. (CVE-2016-0145)",High,"Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 2012, 8.1, RT 8.1, 2012 R2, and 10. Additionally, Microsoft has released a set of patches for Office 2007, Office 2010, Word Viewer, Skype for Business 2016, Lync 2010, Lync 2013, Live Meeting 2007 Console, .NET framework 3.0 SP2, .NET framework 3.5, and .NET framework 3.5.1.",High,2024-04-29T15:44:07.466586Z,2024-04-29T15:44:04.709097Z,Active,False,"

  KB : 3145739
  - C:\Windows\system32\win32k.sys has not been patched.
    Remote version : 6.1.7601.17514
    Should be      : 6.1.7601.23407

",False,True,-,0,-,445,9.3,nessus,True,,7088a09b-507f-4688-8204-9c69f54b0200,CVE-2016-0167,,,,,,,,,,,,,0,None
